product_id,retailer,raw_name,cleaned_name,brand_raw,canonical_brand,category_raw,category_family_from_raw,product_type,category_family,price,unit_price,promo_text,amount,unit,pack_count,size_value,size_unit,unit_quantity,total_quantity,quantity_type,canonical_unit,package_type,is_organic_raw,is_private_label_raw,is_private_label_detected,attributes_json,confidence_json,overall_confidence,needs_review,missing_required_fields_json,warnings_json,url,scraped_at,estimated_cost
wm_0182,walmart,"Great Value Honey Nut Granola, 12 oz",great value honey nut granola 12 oz,Great Value,Great Value,Breakfast & Cereal,pantry,honey,pantry,6.0,0.5,Rollback,12.0,oz,1,12.0,oz,12.0,12.0,weight,oz,unknown,False,True,True,"{""flavor"": ""honey_nut"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0182,2026-04-30T00:17:00,5.73
wm_0183,walmart,"Great Value Granola Bars Chewy, 8 ct",great value granola bars chewy 8 count,Great Value,Great Value,Snacks,snacks,granola_bars,snacks,5.88,,Save $2,0.84,oz,8,0.84,oz,0.84,6.72,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0183,2026-04-30T00:00:00,4.32
wm_0184,walmart,"Great Value Pretzels Mini Twists, 16 oz",great value pretzels mini twists 16 oz,Great Value,Great Value,Snacks,snacks,unknown,snacks,2.73,0.1706,Save $1,16.0,oz,1,16.0,oz,16.0,16.0,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.745, ""product_type"": 0.3, ""quantity"": 1.0, ""warnings"": [""product_type is unknown"", ""package_type is unknown""]}",0.745,True,"[""product_type""]","[""product_type is unknown"", ""package_type is unknown""]",https://example.com/walmart/products/wm_0184,2026-04-29T23:43:00,2.12
wm_0185,walmart,"Great Value Pretzel Sticks, 15 oz",great value pretzel sticks 15 oz,Great Value,Great Value,Snacks,snacks,unknown,snacks,3.22,,Save $2,15.0,oz,1,15.0,oz,15.0,15.0,weight,oz,stick,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""stick""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.825, ""product_type"": 0.3, ""quantity"": 1.0, ""warnings"": [""product_type is unknown""]}",0.825,True,"[""product_type""]","[""product_type is unknown""]",https://example.com/walmart/products/wm_0185,2026-04-29T23:26:00,2.18
wm_0186,walmart,"Great Value Microwave Popcorn Butter, 3 ct",great value microwave popcorn butter 3 count,Great Value,Great Value,Snacks,snacks,butter,butter,2.87,0.299,Save $1,3.2,oz,3,3.2,oz,3.2,9.600000000000001,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.85, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""raw category family snacks conflicts with inferred family butter""]}",0.85,False,[],"[""raw category family snacks conflicts with inferred family butter""]",https://example.com/walmart/products/wm_0186,2026-04-29T23:09:00,1.9
wm_0187,walmart,"Great Value Mixed Nuts Salted, 8 oz",great value mixed nuts salted 8 oz,Great Value,Great Value,Snacks,snacks,unknown,snacks,4.99,,,8.0,oz,1,8.0,oz,8.0,8.0,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.745, ""product_type"": 0.3, ""quantity"": 1.0, ""warnings"": [""product_type is unknown"", ""package_type is unknown""]}",0.745,True,"[""product_type""]","[""product_type is unknown"", ""package_type is unknown""]",https://example.com/walmart/products/wm_0187,2026-04-29T22:52:00,2.89
wm_0188,walmart,"Great Value Roasted Cashews, 8 oz",great value roasted cashews 8 oz,Great Value,Great Value,Snacks,snacks,unknown,snacks,6.77,,Save $1,8.0,oz,1,8.0,oz,8.0,8.0,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.745, ""product_type"": 0.3, ""quantity"": 1.0, ""warnings"": [""product_type is unknown"", ""package_type is unknown""]}",0.745,True,"[""product_type""]","[""product_type is unknown"", ""package_type is unknown""]",https://example.com/walmart/products/wm_0188,2026-04-29T22:35:00,5.23
wm_0189,walmart,"Great Value Dried Cranberries, 6 oz",great value dried cranberries 6 oz,Great Value,Great Value,Snacks,snacks,unknown,snacks,3.58,,Save $2,6.0,oz,1,6.0,oz,6.0,6.0,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.745, ""product_type"": 0.3, ""quantity"": 1.0, ""warnings"": [""product_type is unknown"", ""package_type is unknown""]}",0.745,True,"[""product_type""]","[""product_type is unknown"", ""package_type is unknown""]",https://example.com/walmart/products/wm_0189,2026-04-29T22:18:00,2.28
wm_0190,walmart,"Great Value Raisins Seedless, 12 oz",great value raisins seedless 12 oz,Great Value,Great Value,Snacks,snacks,unknown,snacks,4.46,0.3717,,12.0,oz,1,12.0,oz,12.0,12.0,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.745, ""product_type"": 0.3, ""quantity"": 1.0, ""warnings"": [""product_type is unknown"", ""package_type is unknown""]}",0.745,True,"[""product_type""]","[""product_type is unknown"", ""package_type is unknown""]",https://example.com/walmart/products/wm_0190,2026-04-29T22:01:00,2.82
wm_0191,walmart,"Great Value Fruit Snacks Variety, 10 ct",great value fruit snacks variety 10 count,Great Value,Great Value,Snacks,snacks,unknown,snacks,3.04,0.38,Save $1,0.8,oz,10,0.8,oz,0.8,8.0,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.745, ""product_type"": 0.3, ""quantity"": 1.0, ""warnings"": [""product_type is unknown"", ""package_type is unknown""]}",0.745,True,"[""product_type""]","[""product_type is unknown"", ""package_type is unknown""]",https://example.com/walmart/products/wm_0191,2026-04-29T21:44:00,1.73
wm_0192,walmart,"Great Value Apple Sauce Cups, 6 ct",great value apple sauce cups 6 count,Great Value,Great Value,Snacks,snacks,apples,produce,4.12,0.1717,,4.0,oz,6,4.0,oz,4.0,24.0,weight,oz,cup,False,True,True,"{""organic"": false, ""package_type"": ""cup"", ""produce_form"": ""unknown"", ""unit_basis"": ""unknown"", ""variety"": ""unknown""}","{""attributes"": 0.5, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.725, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""missing required attributes: produce_form, unit_basis"", ""raw category family snacks conflicts with inferred family produce""]}",0.725,True,"[""produce_form"", ""unit_basis""]","[""missing required attributes: produce_form, unit_basis"", ""raw category family snacks conflicts with inferred family produce""]",https://example.com/walmart/products/wm_0192,2026-04-29T21:27:00,2.57
wm_0193,walmart,"Great Value Frozen Mixed Berries, 12 oz",great value frozen mixed berries 12 oz,Great Value,Great Value,Frozen Foods,frozen,unknown,frozen,4.58,,Buy 2 save $1,12.0,oz,1,12.0,oz,12.0,12.0,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.745, ""product_type"": 0.3, ""quantity"": 1.0, ""warnings"": [""product_type is unknown"", ""package_type is unknown""]}",0.745,True,"[""product_type""]","[""product_type is unknown"", ""package_type is unknown""]",https://example.com/walmart/products/wm_0193,2026-04-29T21:10:00,4.45
wm_0194,walmart,"Great Value Frozen Strawberries, 16 oz",great value frozen strawberries 16 oz,Great Value,Great Value,Frozen Foods,frozen,berries,produce,4.54,0.2838,Save $1,16.0,oz,1,16.0,oz,16.0,16.0,weight,oz,unknown,False,True,True,"{""organic"": false, ""package_type"": ""unknown"", ""produce_form"": ""unknown"", ""unit_basis"": ""unknown"", ""variety"": ""unknown""}","{""attributes"": 0.5, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.725, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""missing required attributes: produce_form, unit_basis"", ""raw category family frozen conflicts with inferred family produce""]}",0.725,True,"[""produce_form"", ""unit_basis""]","[""missing required attributes: produce_form, unit_basis"", ""raw category family frozen conflicts with inferred family produce""]",https://example.com/walmart/products/wm_0194,2026-04-29T20:53:00,2.69
wm_0195,walmart,"Great Value Frozen Broccoli, 12 oz",great value frozen broccoli 12 oz,Great Value,Great Value,Frozen Foods,frozen,unknown,frozen,1.65,0.1375,,12.0,oz,1,12.0,oz,12.0,12.0,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.745, ""product_type"": 0.3, ""quantity"": 1.0, ""warnings"": [""product_type is unknown"", ""package_type is unknown""]}",0.745,True,"[""product_type""]","[""product_type is unknown"", ""package_type is unknown""]",https://example.com/walmart/products/wm_0195,2026-04-29T20:36:00,1.17
wm_0196,walmart,"Great Value Frozen Peas, 12 oz",great value frozen peas 12 oz,Great Value,Great Value,Frozen Foods,frozen,unknown,frozen,2.33,0.1942,Save $2,12.0,oz,1,12.0,oz,12.0,12.0,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.745, ""product_type"": 0.3, ""quantity"": 1.0, ""warnings"": [""product_type is unknown"", ""package_type is unknown""]}",0.745,True,"[""product_type""]","[""product_type is unknown"", ""package_type is unknown""]",https://example.com/walmart/products/wm_0196,2026-04-29T20:19:00,1.35
wm_0197,walmart,"Great Value Frozen Spinach, 12 oz",great value frozen spinach 12 oz,Great Value,Great Value,Frozen Foods,frozen,spinach,produce,2.4,0.2,,12.0,oz,1,12.0,oz,12.0,12.0,weight,oz,unknown,False,True,True,"{""organic"": false, ""package_type"": ""unknown"", ""produce_form"": ""unknown"", ""unit_basis"": ""unknown"", ""variety"": ""unknown""}","{""attributes"": 0.5, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.725, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""missing required attributes: produce_form, unit_basis"", ""raw category family frozen conflicts with inferred family produce""]}",0.725,True,"[""produce_form"", ""unit_basis""]","[""missing required attributes: produce_form, unit_basis"", ""raw category family frozen conflicts with inferred family produce""]",https://example.com/walmart/products/wm_0197,2026-04-29T20:02:00,1.55
wm_0198,walmart,"Great Value Frozen Waffles, 10 ct",great value frozen waffles 10 count,Great Value,Great Value,Frozen Foods,frozen,unknown,frozen,2.06,,Save $1,1.25,oz,10,1.25,oz,1.25,12.5,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.745, ""product_type"": 0.3, ""quantity"": 1.0, ""warnings"": [""product_type is unknown"", ""package_type is unknown""]}",0.745,True,"[""product_type""]","[""product_type is unknown"", ""package_type is unknown""]",https://example.com/walmart/products/wm_0198,2026-04-29T19:45:00,1.16
wm_0199,walmart,"Great Value Frozen Cheese Pizza, 12 inch",great value frozen cheese pizza 12 inch,Great Value,Great Value,Frozen Foods,frozen,cheese,cheese,5.11,,,12.0,oz,1,12.0,oz,12.0,12.0,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.85, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""raw category family frozen conflicts with inferred family cheese""]}",0.85,False,[],"[""raw category family frozen conflicts with inferred family cheese""]",https://example.com/walmart/products/wm_0199,2026-04-29T19:28:00,3.89
wm_0200,walmart,"Great Value Frozen Burritos Bean Cheese, 8 ct",great value frozen burritos bean cheese 8 count,Great Value,Great Value,Frozen Foods,frozen,cheese,cheese,4.78,0.1494,,4.0,oz,8,4.0,oz,4.0,32.0,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.85, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""raw category family frozen conflicts with inferred family cheese""]}",0.85,False,[],"[""raw category family frozen conflicts with inferred family cheese""]",https://example.com/walmart/products/wm_0200,2026-04-29T19:11:00,3.66
wm_0201,walmart,"Great Value Vanilla Ice Cream, 48 fl oz",great value vanilla ice cream 48 fl oz,Great Value,Great Value,Frozen Foods,frozen,ice_cream,frozen,3.49,0.0727,Save $2,48.0,fl oz,1,48.0,fl_oz,48.0,48.0,volume,fl_oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0201,2026-04-29T18:54:00,2.53
wm_0202,walmart,"Great Value Chocolate Ice Cream, 48 fl oz",great value chocolate ice cream 48 fl oz,Great Value,Great Value,Frozen Foods,frozen,ice_cream,frozen,4.27,,Rollback,48.0,fl oz,1,48.0,fl_oz,48.0,48.0,volume,fl_oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0202,2026-04-29T18:37:00,3.18
wm_0203,walmart,"Great Value Cookies & Cream Ice Cream, 48 fl oz",great value cookies and cream ice cream 48 fl oz,Great Value,Great Value,Frozen Foods,frozen,ice_cream,frozen,4.08,,Save $2,48.0,fl oz,1,48.0,fl_oz,48.0,48.0,volume,fl_oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0203,2026-04-29T18:20:00,2.73
wm_0204,walmart,"Rollback Great Value Apple Juice, 64 fl oz",rollback great value apple juice 64 fl oz,Great Value,Great Value,Beverages,beverages,apples,produce,2.48,,Rollback,64.0,fl oz,1,64.0,fl_oz,64.0,64.0,volume,fl_oz,unknown,False,True,True,"{""organic"": false, ""package_type"": ""unknown"", ""produce_form"": ""unknown"", ""unit_basis"": ""unknown"", ""variety"": ""unknown""}","{""attributes"": 0.5, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.725, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""missing required attributes: produce_form, unit_basis"", ""raw category family beverages conflicts with inferred family produce""]}",0.725,True,"[""produce_form"", ""unit_basis""]","[""missing required attributes: produce_form, unit_basis"", ""raw category family beverages conflicts with inferred family produce""]",https://example.com/walmart/products/wm_0204,2026-04-29T18:03:00,1.39
wm_0205,walmart,"Great Value Cranberry Juice Cocktail, 64 fl oz",great value cranberry juice cocktail 64 fl oz,Great Value,Great Value,Beverages,beverages,unknown,beverages,3.4,,Save $1,64.0,fl oz,1,64.0,fl_oz,64.0,64.0,volume,fl_oz,unknown,False,True,True,"{""caffeine"": ""unknown"", ""carbonated"": false, ""diet_type"": ""regular"", ""flavor"": ""classic"", ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.745, ""product_type"": 0.3, ""quantity"": 1.0, ""warnings"": [""product_type is unknown"", ""package_type is unknown""]}",0.745,True,"[""product_type""]","[""product_type is unknown"", ""package_type is unknown""]",https://example.com/walmart/products/wm_0205,2026-04-29T17:46:00,2.3
wm_0206,walmart,"Save $1 Great Value Lemonade, 64 fl oz",save 1 great value lemonade 64 fl oz,Great Value,Great Value,Beverages,beverages,unknown,beverages,4.07,,Save $1,64.0,fl oz,1,64.0,fl_oz,64.0,64.0,volume,fl_oz,unknown,False,True,True,"{""caffeine"": ""unknown"", ""carbonated"": ""unknown"", ""diet_type"": ""regular"", ""flavor"": ""classic"", ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.745, ""product_type"": 0.3, ""quantity"": 1.0, ""warnings"": [""product_type is unknown"", ""package_type is unknown""]}",0.745,True,"[""product_type""]","[""product_type is unknown"", ""package_type is unknown""]",https://example.com/walmart/products/wm_0206,2026-04-29T17:29:00,3.17
wm_0207,walmart,"Great Value Iced Tea Black, 128 fl oz",great value iced tea black 128 fl oz,Great Value,Great Value,Beverages,beverages,unknown,beverages,3.38,0.0264,Save $1,128.0,fl oz,1,128.0,fl_oz,128.0,128.0,volume,fl_oz,unknown,False,True,True,"{""caffeine"": ""unknown"", ""carbonated"": ""unknown"", ""diet_type"": ""regular"", ""flavor"": ""classic"", ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.745, ""product_type"": 0.3, ""quantity"": 1.0, ""warnings"": [""product_type is unknown"", ""package_type is unknown""]}",0.745,True,"[""product_type""]","[""product_type is unknown"", ""package_type is unknown""]",https://example.com/walmart/products/wm_0207,2026-04-29T17:12:00,2.32
wm_0208,walmart,"Great Value Black Tea Bags, 100 ct",great value black tea bags 100 count,Great Value,Great Value,Beverages,beverages,unknown,beverages,5.79,0.0579,,100.0,ct,1,100.0,count,100.0,100.0,count,count,unknown,False,True,True,"{""caffeine"": ""unknown"", ""carbonated"": ""unknown"", ""diet_type"": ""regular"", ""flavor"": ""classic"", ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.745, ""product_type"": 0.3, ""quantity"": 1.0, ""warnings"": [""product_type is unknown"", ""package_type is unknown""]}",0.745,True,"[""product_type""]","[""product_type is unknown"", ""package_type is unknown""]",https://example.com/walmart/products/wm_0208,2026-04-29T16:55:00,4.5
wm_0209,walmart,"Great Value Green Tea Bags, 40 ct",great value green tea bags 40 count,Great Value,Great Value,Beverages,beverages,unknown,beverages,3.38,,Save $1,40.0,ct,1,40.0,count,40.0,40.0,count,count,unknown,False,True,True,"{""caffeine"": ""unknown"", ""carbonated"": ""unknown"", ""diet_type"": ""regular"", ""flavor"": ""classic"", ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.745, ""product_type"": 0.3, ""quantity"": 1.0, ""warnings"": [""product_type is unknown"", ""package_type is unknown""]}",0.745,True,"[""product_type""]","[""product_type is unknown"", ""package_type is unknown""]",https://example.com/walmart/products/wm_0209,2026-04-29T16:38:00,2.47
wm_0210,walmart,"Great Value Coffee Filters, 100 ct",great value coffee filters 100 count,Great Value,Great Value,Beverages,beverages,coffee,beverages,2.53,0.0253,Buy 2 save $1,100.0,ct,1,100.0,count,100.0,100.0,count,count,unknown,False,True,True,"{""caffeine"": ""caffeinated"", ""carbonated"": false, ""diet_type"": ""regular"", ""flavor"": ""classic"", ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0210,2026-04-29T16:21:00,1.45
wm_0211,walmart,"Great Value Ground Coffee Medium Roast, 12 oz",great value ground coffee medium roast 12 oz,Great Value,Great Value,Beverages,beverages,coffee,beverages,7.72,0.6433,,12.0,oz,1,12.0,oz,12.0,12.0,weight,oz,unknown,False,True,True,"{""caffeine"": ""caffeinated"", ""carbonated"": false, ""diet_type"": ""regular"", ""flavor"": ""classic"", ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0211,2026-04-29T16:04:00,4.37
wm_0212,walmart,"Great Value Decaf Ground Coffee, 12 oz",great value decaf ground coffee 12 oz,Great Value,Great Value,Beverages,beverages,coffee,beverages,9.86,,Save $1,12.0,oz,1,12.0,oz,12.0,12.0,weight,oz,unknown,False,True,True,"{""caffeine"": ""caffeine_free"", ""carbonated"": false, ""diet_type"": ""regular"", ""flavor"": ""classic"", ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0212,2026-04-29T15:47:00,6.92
wm_0213,walmart,"Great Value K-Cup Coffee Pods, 18 ct",great value k cup coffee pods 18 count,Great Value,Great Value,Beverages,beverages,coffee,beverages,13.36,1.8556,,0.4,oz,18,0.4,oz,0.4,7.2,weight,oz,cup,False,True,True,"{""caffeine"": ""caffeinated"", ""carbonated"": false, ""diet_type"": ""regular"", ""flavor"": ""classic"", ""package_type"": ""cup""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 1.0, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": []}",1.0,False,[],[],https://example.com/walmart/products/wm_0213,2026-04-29T15:30:00,9.84
wm_0214,walmart,"Great Value All-Purpose Flour, 10 lb",great value all purpose flour 10 lb,Great Value,Great Value,Pantry,pantry,unknown,pantry,6.48,0.648,,10.0,lb,1,10.0,lb,160.0,160.0,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.745, ""product_type"": 0.3, ""quantity"": 1.0, ""warnings"": [""product_type is unknown"", ""package_type is unknown""]}",0.745,True,"[""product_type""]","[""product_type is unknown"", ""package_type is unknown""]",https://example.com/walmart/products/wm_0214,2026-04-29T15:13:00,4.84
wm_0215,walmart,"Great Value Granulated Sugar, 10 lb",great value granulated sugar 10 lb,Great Value,Great Value,Pantry,pantry,unknown,pantry,5.63,,,10.0,lb,1,10.0,lb,160.0,160.0,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.745, ""product_type"": 0.3, ""quantity"": 1.0, ""warnings"": [""product_type is unknown"", ""package_type is unknown""]}",0.745,True,"[""product_type""]","[""product_type is unknown"", ""package_type is unknown""]",https://example.com/walmart/products/wm_0215,2026-04-29T14:56:00,3.31
tg_0001,target,Good & Gather Organic Whole Milk 1 Gal,good and gather organic whole milk 1 gal,Good & Gather,Good & Gather,Milk & Cream,dairy_milk,milk,dairy_milk,6.2,6.2,Circle deal,1.0,gal,1,1.0,gal,128.0,128.0,volume,fl_oz,unknown,True,True,True,"{""fat_content"": ""whole"", ""lactose_free"": false, ""organic"": true, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/target/products/tg_0001,2026-05-08T10:52:00,4.27
tg_0002,target,"Good & Gather Whole Milk, 1 Gallon",good and gather whole milk 1 gallon,Good & Gather,Good & Gather,Milk & Cream,dairy_milk,milk,dairy_milk,4.53,4.53,BOGO 50% off,1.0,gal,1,1.0,gal,128.0,128.0,volume,fl_oz,unknown,False,True,True,"{""fat_content"": ""whole"", ""lactose_free"": false, ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/target/products/tg_0002,2026-05-08T09:44:00,3.46
tg_0003,target,Good & Gather Unsweetened Almond Milk 64 fl oz,good and gather unsweetened almond milk 64 fl oz,Good & Gather,Good & Gather,Plant-Based,plant_based_milk,almond_milk,plant_based_milk,3.37,0.0527,,64.0,fl oz,1,64.0,fl_oz,64.0,64.0,volume,fl_oz,unknown,False,True,True,"{""barista_style"": false, ""base"": ""almond"", ""package_type"": ""unknown"", ""sweetness"": ""unsweetened""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/target/products/tg_0003,2026-05-08T07:45:00,2.41
tg_0004,target,Good & Gather 0at Mlk 64 fI oz,good and gather oat mlk 64 fl oz,Good & Gather,Good & Gather,Plant-Based,plant_based_milk,unknown,plant_based_milk,4.01,0.0627,Circle deal,64.0,fl oz,1,64.0,fl_oz,64.0,64.0,volume,fl_oz,unknown,False,True,True,"{""barista_style"": false, ""base"": ""oat"", ""package_type"": ""unknown"", ""sweetness"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.745, ""product_type"": 0.3, ""quantity"": 1.0, ""warnings"": [""product_type is unknown"", ""package_type is unknown""]}",0.745,True,"[""product_type""]","[""product_type is unknown"", ""package_type is unknown""]",https://example.com/target/products/tg_0004,2026-05-08T06:54:00,2.45
tg_0005,target,Good & Gather Cage-Free Large Brown Grade A Eggs - 1 Dozen,good and gather cage free large brown grade a eggs 1 dozen,Good & Gather,Good & Gather,Dairy & Eggs,unknown,eggs,eggs,4.28,,BOGO 50% off,1.0,dozen,1,1.0,dozen,12.0,12.0,count,count,unknown,False,True,True,"{""cage_claim"": ""cage_free"", ""color"": ""brown"", ""egg_size"": ""large"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/target/products/tg_0005,2026-05-08T05:46:00,2.82
