candidate_pair_id,product_id_a,retailer_a,raw_name_a,canonical_brand_a,product_type_a,category_family_a,total_quantity_a,quantity_type_a,package_type_a,is_private_label_a,overall_confidence_a,needs_review_a,product_id_b,retailer_b,raw_name_b,canonical_brand_b,product_type_b,category_family_b,total_quantity_b,quantity_type_b,package_type_b,is_private_label_b,overall_confidence_b,needs_review_b,blocking_reasons_json,shared_tokens_json,candidate_priority,title_similarity,brand_score,product_type_score,category_score,quantity_score,package_score,attribute_score,private_label_score,confidence_score,blocking_strength_score,equivalence_score,substitute_score,hard_conflicts_json,match_type,route,match_explanation
cand_004785,wf_0023,whole_foods,"LaCroix Sparkling Water, Pamplemousse (Grapefruit), 8 x 12 fl oz cans",LaCroix,sparkling_water,beverages,96.0,volume,can,False,1.0,False,wm_0074,walmart,LaCroix Sparkling Water Lime 8-Pack 12 fl oz,LaCroix,sparkling_water,beverages,96.0,volume,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""lacroix"", ""sparkling"", ""water""]",HIGH,0.7429,1.0,1.0,1.0,1.0,0.7,0.4,0.0,0.96,1.0,0.8714,0.8243,"[""flavor_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type sparkling_water and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004786,wf_0024,whole_foods,Silk Unsweetened Almondmilk 64 fl oz,Silk,almond_milk,plant_based_milk,64.0,volume,unknown,False,0.92,False,wm_0004,walmart,"Great Value Unsweetened Almond Milk, 64 fl oz",Great Value,almond_milk,plant_based_milk,64.0,volume,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""unsweetened""]",HIGH,0.7901,0.5,1.0,1.0,1.0,0.7,1.0,0.0,0.92,1.0,0.8635,0.949,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type almond_milk and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004787,wf_0024,whole_foods,Silk Unsweetened Almondmilk 64 fl oz,Silk,almond_milk,plant_based_milk,64.0,volume,unknown,False,0.92,False,wm_0034,walmart,"Silk Unsweetened Almondmilk, 64 fl oz",Silk,almond_milk,plant_based_milk,64.0,volume,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""almondmilk"", ""silk"", ""unsweetened""]",HIGH,0.9863,1.0,1.0,1.0,1.0,0.7,1.0,0.0,0.92,1.0,0.9679,0.9686,[],exact_equivalent,auto_accept_equivalent,"Matched as exact_equivalent because both products share brand Silk, product type almond_milk, compatible quantity, and no critical attribute conflicts."
cand_004788,wf_0024,whole_foods,Silk Unsweetened Almondmilk 64 fl oz,Silk,almond_milk,plant_based_milk,64.0,volume,unknown,False,0.92,False,wm_0035,walmart,Silk Original Soymilk 64 fl oz,Silk,soy_milk,plant_based_milk,64.0,volume,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token""]","[""silk""]",HIGH,0.6061,1.0,0.0,1.0,1.0,0.7,0.4,0.0,0.92,1.0,0.7009,0.5606,"[""product_type_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004789,wf_0024,whole_foods,Silk Unsweetened Almondmilk 64 fl oz,Silk,almond_milk,plant_based_milk,64.0,volume,unknown,False,0.92,False,wm_0075,walmart,"Great Value Original Almond Milk, 64 fl oz",Great Value,almond_milk,plant_based_milk,64.0,volume,unknown,True,0.92,False,"[""same_product_type""]",[],HIGH,0.5897,0.5,1.0,1.0,1.0,0.7,0.4,0.0,0.92,1.0,0.7735,0.809,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type almond_milk and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004790,wf_0027,whole_foods,Horizn 0rganic Whole Milk 64 fl oz,Horizon Organic,milk,dairy_milk,64.0,volume,unknown,False,0.92,False,wm_0001,walmart,Great Value Organic Whole Milk 1 gal,Great Value,milk,dairy_milk,128.0,volume,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",LOW,0.5714,0.5,1.0,1.0,0.0,0.7,0.4,0.0,0.92,0.45,0.5432,0.6021,"[""organic_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004791,wf_0027,whole_foods,Horizn 0rganic Whole Milk 64 fl oz,Horizon Organic,milk,dairy_milk,64.0,volume,unknown,False,0.92,False,wm_0002,walmart,Great Value Whole Milk 1 gal,Great Value,milk,dairy_milk,128.0,volume,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",LOW,0.5263,0.5,1.0,1.0,0.0,0.7,1.0,0.0,0.92,0.45,0.5964,0.7176,"[""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004792,wf_0027,whole_foods,Horizn 0rganic Whole Milk 64 fl oz,Horizon Organic,milk,dairy_milk,64.0,volume,unknown,False,0.92,False,wm_0003,walmart,Great Value 2% Reduced Fat Milk 0.5 gal,Great Value,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.3836,0.5,1.0,1.0,1.0,0.7,0.4,0.0,0.92,1.0,0.7425,0.7884,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type milk and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004793,wf_0027,whole_foods,Horizn 0rganic Whole Milk 64 fl oz,Horizon Organic,milk,dairy_milk,64.0,volume,unknown,False,0.92,False,wm_0036,walmart,"Horizon Organic Whole Milk, 64 fl oz",Horizon Organic,milk,dairy_milk,64.0,volume,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.7429,1.0,1.0,1.0,1.0,0.7,0.4,0.0,0.92,1.0,0.8714,0.8243,"[""organic_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type milk and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004794,wf_0027,whole_foods,Horizn 0rganic Whole Milk 64 fl oz,Horizon Organic,milk,dairy_milk,64.0,volume,unknown,False,0.92,False,wm_0037,walmart,Horizon Organic 2% Reduced Fat Milk 1 gal,Horizon Organic,milk,dairy_milk,128.0,volume,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.4533,1.0,1.0,1.0,0.0,0.7,0.0,0.0,0.92,1.0,0.588,0.5653,"[""organic_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004795,wf_0027,whole_foods,Horizn 0rganic Whole Milk 64 fl oz,Horizon Organic,milk,dairy_milk,64.0,volume,unknown,False,0.92,False,wm_0038,walmart,"Fairlife Lactose Free 2% Ultra-Filtered Milk, 52 fl oz",Fairlife,milk,dairy_milk,52.0,volume,unknown,False,0.858,True,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.4318,0.5,1.0,1.0,0.65,0.7,0.75,0.0,0.889,1.0,0.7148,0.8107,"[""brand_conflict_for_exact""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type milk and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004796,wf_0027,whole_foods,Horizn 0rganic Whole Milk 64 fl oz,Horizon Organic,milk,dairy_milk,64.0,volume,unknown,False,0.92,False,wm_0078,walmart,Great Value 2% Reduced Fat Milk 1 gal,Great Value,milk,dairy_milk,128.0,volume,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",LOW,0.3662,0.5,1.0,1.0,0.0,0.7,0.4,0.0,0.92,0.45,0.5124,0.5816,"[""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004797,wf_0027,whole_foods,Horizn 0rganic Whole Milk 64 fl oz,Horizon Organic,milk,dairy_milk,64.0,volume,unknown,False,0.92,False,wm_0083,walmart,Great Value Whole Milk Mozzarella Shredded 16 oz,Great Value,milk,dairy_milk,16.0,weight,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",LOW,0.5532,0.5,1.0,1.0,0.25,0.7,1.0,0.0,0.92,0.45,0.6505,0.7578,"[""pack_size_conflict"", ""quantity_type_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type milk and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004798,wf_0027,whole_foods,Horizn 0rganic Whole Milk 64 fl oz,Horizon Organic,milk,dairy_milk,64.0,volume,unknown,False,0.92,False,wm_0179,walmart,"Great Value Plain Whole Milk Yogurt, 32 oz",Great Value,milk,dairy_milk,32.0,weight,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",LOW,0.5532,0.5,1.0,1.0,0.25,0.7,1.0,0.0,0.92,0.45,0.6505,0.7578,"[""pack_size_conflict"", ""quantity_type_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type milk and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004799,wf_0028,whole_foods,"Chobani Greek Yogurt, Blueberry on the Bottom, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,wm_0014,walmart,Great Value Plain Nonfat Greek Yogurt 32 oz,Great Value,greek_yogurt,yogurt,32.0,weight,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""greek"", ""yogurt""]",MEDIUM,0.5208,0.5,1.0,1.0,0.0,0.7,0.4,0.0,0.92,0.75,0.5506,0.6271,"[""flavor_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004800,wf_0028,whole_foods,"Chobani Greek Yogurt, Blueberry on the Bottom, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,wm_0039,walmart,"Chobani Non-Fat Greek Yogurt, Blueberry, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""blueberry"", ""chobani"", ""greek"", ""yogurt""]",HIGH,0.86,1.0,1.0,1.0,1.0,0.7,1.0,0.0,0.92,1.0,0.949,0.956,[],exact_equivalent,auto_accept_equivalent,"Matched as exact_equivalent because both products share brand Chobani, product type greek_yogurt, compatible quantity, and no critical attribute conflicts."
cand_004801,wf_0028,whole_foods,"Chobani Greek Yogurt, Blueberry on the Bottom, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,wm_0040,walmart,Chobani Non-Fat Greek Yogurt Blueberry 4-Pack 5.3 oz Cups,Chobani,greek_yogurt,yogurt,21.2,weight,cup,False,1.0,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""blueberry"", ""chobani"", ""greek"", ""yogurt""]",HIGH,0.7273,1.0,1.0,1.0,0.0,0.7,1.0,0.0,0.96,1.0,0.7291,0.7927,"[""pack_size_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type greek_yogurt and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004802,wf_0028,whole_foods,"Chobani Greek Yogurt, Blueberry on the Bottom, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,wm_0041,walmart,"Chobani Non-Fat Greek Yogurt, Strawberry, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""chobani"", ""greek"", ""yogurt""]",HIGH,0.7368,1.0,1.0,1.0,1.0,0.7,0.4,0.0,0.92,1.0,0.8705,0.8237,"[""flavor_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type greek_yogurt and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004803,wf_0028,whole_foods,"Chobani Greek Yogurt, Blueberry on the Bottom, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,wm_0076,walmart,"Chobani Non-Fat Greek Yogurt, Strawberry, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""chobani"", ""greek"", ""yogurt""]",HIGH,0.7368,1.0,1.0,1.0,1.0,0.7,0.4,0.0,0.92,1.0,0.8705,0.8237,"[""flavor_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type greek_yogurt and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004805,wf_0029,whole_foods,"Chobani Greek Yogurt, Strawberry on the Bottom, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,wm_0014,walmart,Great Value Plain Nonfat Greek Yogurt 32 oz,Great Value,greek_yogurt,yogurt,32.0,weight,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""greek"", ""yogurt""]",MEDIUM,0.5361,0.5,1.0,1.0,0.0,0.7,0.4,0.0,0.92,0.75,0.5529,0.6286,"[""flavor_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004806,wf_0029,whole_foods,"Chobani Greek Yogurt, Strawberry on the Bottom, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,wm_0039,walmart,"Chobani Non-Fat Greek Yogurt, Blueberry, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""chobani"", ""greek"", ""yogurt""]",HIGH,0.7723,1.0,1.0,1.0,1.0,0.7,0.4,0.0,0.92,1.0,0.8758,0.8272,"[""flavor_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type greek_yogurt and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004807,wf_0029,whole_foods,"Chobani Greek Yogurt, Strawberry on the Bottom, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,wm_0040,walmart,Chobani Non-Fat Greek Yogurt Blueberry 4-Pack 5.3 oz Cups,Chobani,greek_yogurt,yogurt,21.2,weight,cup,False,1.0,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""chobani"", ""greek"", ""yogurt""]",HIGH,0.6126,1.0,1.0,1.0,0.0,0.7,0.4,0.0,0.96,1.0,0.6519,0.6613,"[""flavor_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004808,wf_0029,whole_foods,"Chobani Greek Yogurt, Strawberry on the Bottom, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,wm_0041,walmart,"Chobani Non-Fat Greek Yogurt, Strawberry, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""chobani"", ""greek"", ""strawberry"", ""yogurt""]",HIGH,0.8235,1.0,1.0,1.0,1.0,0.7,1.0,0.0,0.92,1.0,0.9435,0.9523,[],exact_equivalent,auto_accept_equivalent,"Matched as exact_equivalent because both products share brand Chobani, product type greek_yogurt, compatible quantity, and no critical attribute conflicts."
cand_004809,wf_0029,whole_foods,"Chobani Greek Yogurt, Strawberry on the Bottom, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,wm_0076,walmart,"Chobani Non-Fat Greek Yogurt, Strawberry, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""chobani"", ""greek"", ""strawberry"", ""yogurt""]",HIGH,0.8235,1.0,1.0,1.0,1.0,0.7,1.0,0.0,0.92,1.0,0.9435,0.9523,[],exact_equivalent,auto_accept_equivalent,"Matched as exact_equivalent because both products share brand Chobani, product type greek_yogurt, compatible quantity, and no critical attribute conflicts."
cand_004811,wf_0030,whole_foods,FAGE Total Plain Whole Milk Greek Yogurt 35.3 oz,FAGE,greek_yogurt,yogurt,35.3,weight,unknown,False,0.92,False,wm_0014,walmart,Great Value Plain Nonfat Greek Yogurt 32 oz,Great Value,greek_yogurt,yogurt,32.0,weight,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""greek"", ""plain"", ""yogurt""]",HIGH,0.6813,0.5,1.0,1.0,0.85,0.7,0.4,0.0,0.92,1.0,0.7572,0.7956,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type greek_yogurt and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004812,wf_0030,whole_foods,FAGE Total Plain Whole Milk Greek Yogurt 35.3 oz,FAGE,greek_yogurt,yogurt,35.3,weight,unknown,False,0.92,False,wm_0039,walmart,"Chobani Non-Fat Greek Yogurt, Blueberry, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""greek"", ""yogurt""]",MEDIUM,0.5684,0.5,1.0,1.0,0.0,0.7,0.4,0.0,0.92,0.75,0.5578,0.6318,"[""brand_conflict_for_exact"", ""flavor_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004813,wf_0030,whole_foods,FAGE Total Plain Whole Milk Greek Yogurt 35.3 oz,FAGE,greek_yogurt,yogurt,35.3,weight,unknown,False,0.92,False,wm_0040,walmart,Chobani Non-Fat Greek Yogurt Blueberry 4-Pack 5.3 oz Cups,Chobani,greek_yogurt,yogurt,21.2,weight,cup,False,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""greek"", ""yogurt""]",MEDIUM,0.5143,0.5,1.0,1.0,0.3,0.7,0.4,0.0,0.96,0.75,0.6096,0.6714,"[""brand_conflict_for_exact"", ""flavor_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004814,wf_0030,whole_foods,FAGE Total Plain Whole Milk Greek Yogurt 35.3 oz,FAGE,greek_yogurt,yogurt,35.3,weight,unknown,False,0.92,False,wm_0041,walmart,"Chobani Non-Fat Greek Yogurt, Strawberry, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""greek"", ""yogurt""]",MEDIUM,0.5625,0.5,1.0,1.0,0.0,0.7,0.4,0.0,0.92,0.75,0.5569,0.6313,"[""brand_conflict_for_exact"", ""flavor_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004815,wf_0030,whole_foods,FAGE Total Plain Whole Milk Greek Yogurt 35.3 oz,FAGE,greek_yogurt,yogurt,35.3,weight,unknown,False,0.92,False,wm_0076,walmart,"Chobani Non-Fat Greek Yogurt, Strawberry, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""greek"", ""yogurt""]",MEDIUM,0.5625,0.5,1.0,1.0,0.0,0.7,0.4,0.0,0.92,0.75,0.5569,0.6313,"[""brand_conflict_for_exact"", ""flavor_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004817,wf_0031,whole_foods,General Mills Cheerios Original 12 oz,Cheerios,cereal,pantry,12.0,weight,unknown,False,0.92,False,wm_0042,walmart,"Cheerios Original Cereal, 12 oz Box",Cheerios,cereal,pantry,12.0,weight,box,False,1.0,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""cheerios""]",HIGH,0.7931,1.0,1.0,1.0,1.0,0.7,1.0,0.0,0.96,1.0,0.939,0.9493,[],exact_equivalent,auto_accept_equivalent,"Matched as exact_equivalent because both products share brand Cheerios, product type cereal, compatible quantity, and no critical attribute conflicts."
cand_004818,wf_0031,whole_foods,General Mills Cheerios Original 12 oz,Cheerios,cereal,pantry,12.0,weight,unknown,False,0.92,False,wm_0043,walmart,"Honey Nut Cheerios Cereal, 10.8 oz",Cheerios,cereal,pantry,10.8,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""cheerios""]",HIGH,0.5634,1.0,1.0,1.0,0.85,0.7,0.4,0.0,0.92,1.0,0.8145,0.7838,"[""flavor_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type cereal and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004819,wf_0031,whole_foods,General Mills Cheerios Original 12 oz,Cheerios,cereal,pantry,12.0,weight,unknown,False,0.92,False,wm_0044,walmart,"Kellogg's Frosted Flakes Cereal, 13.5 oz",Kellogg S,cereal,pantry,13.5,weight,unknown,False,0.92,False,"[""same_product_type""]",[],HIGH,0.4416,0.5,1.0,1.0,0.65,0.7,0.75,0.0,0.92,1.0,0.7162,0.8117,"[""brand_conflict_for_exact""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type cereal and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004820,wf_0031,whole_foods,General Mills Cheerios Original 12 oz,Cheerios,cereal,pantry,12.0,weight,unknown,False,0.92,False,wm_0045,walmart,"Quaker Oats Old Fashioned, 42 oz",Quaker,cereal,pantry,42.0,weight,unknown,False,0.92,False,"[""same_product_type""]",[],LOW,0.4348,0.5,1.0,1.0,0.0,0.7,0.75,0.0,0.92,0.4,0.5552,0.6535,"[""brand_conflict_for_exact"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004821,wf_0031,whole_foods,General Mills Cheerios Original 12 oz,Cheerios,cereal,pantry,12.0,weight,unknown,False,0.92,False,wm_0080,walmart,Great Value Cinnamon Toast Crunch Style Cereal 12 oz,Great Value,cereal,pantry,12.0,weight,unknown,True,0.92,False,"[""same_product_type""]",[],HIGH,0.4719,0.5,1.0,1.0,1.0,0.7,0.75,0.0,0.92,1.0,0.7908,0.8672,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type cereal and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004822,wf_0031,whole_foods,General Mills Cheerios Original 12 oz,Cheerios,cereal,pantry,12.0,weight,unknown,False,0.92,False,wm_0161,walmart,"Great Value Steel Cut Oats, 24 oz",Great Value,cereal,pantry,24.0,weight,unknown,True,0.92,False,"[""same_product_type""]",[],LOW,0.4286,0.5,1.0,1.0,0.0,0.7,0.75,0.0,0.92,0.4,0.5543,0.6529,"[""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004823,wf_0032,whole_foods,Quaker Old Fashioned Oats 42 oz,Quaker,cereal,pantry,42.0,weight,unknown,False,0.92,False,wm_0042,walmart,"Cheerios Original Cereal, 12 oz Box",Cheerios,cereal,pantry,12.0,weight,box,False,1.0,False,"[""same_product_type""]",[],LOW,0.3939,0.5,1.0,1.0,0.0,0.7,0.75,0.0,0.96,0.4,0.5491,0.6494,"[""brand_conflict_for_exact"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004824,wf_0032,whole_foods,Quaker Old Fashioned Oats 42 oz,Quaker,cereal,pantry,42.0,weight,unknown,False,0.92,False,wm_0043,walmart,"Honey Nut Cheerios Cereal, 10.8 oz",Cheerios,cereal,pantry,10.8,weight,unknown,False,0.92,False,"[""same_product_type""]",[],LOW,0.3692,0.5,1.0,1.0,0.0,0.7,0.75,0.0,0.92,0.4,0.5454,0.6469,"[""brand_conflict_for_exact"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004825,wf_0032,whole_foods,Quaker Old Fashioned Oats 42 oz,Quaker,cereal,pantry,42.0,weight,unknown,False,0.92,False,wm_0044,walmart,"Kellogg's Frosted Flakes Cereal, 13.5 oz",Kellogg S,cereal,pantry,13.5,weight,unknown,False,0.92,False,"[""same_product_type""]",[],LOW,0.338,0.5,1.0,1.0,0.0,0.7,1.0,0.0,0.92,0.4,0.5657,0.6938,"[""brand_conflict_for_exact"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004826,wf_0032,whole_foods,Quaker Old Fashioned Oats 42 oz,Quaker,cereal,pantry,42.0,weight,unknown,False,0.92,False,wm_0045,walmart,"Quaker Oats Old Fashioned, 42 oz",Quaker,cereal,pantry,42.0,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""fashioned"", ""oats"", ""old"", ""quaker""]",HIGH,0.9841,1.0,1.0,1.0,1.0,0.7,1.0,0.0,0.92,1.0,0.9676,0.9684,[],exact_equivalent,auto_accept_equivalent,"Matched as exact_equivalent because both products share brand Quaker, product type cereal, compatible quantity, and no critical attribute conflicts."
cand_004827,wf_0032,whole_foods,Quaker Old Fashioned Oats 42 oz,Quaker,cereal,pantry,42.0,weight,unknown,False,0.92,False,wm_0080,walmart,Great Value Cinnamon Toast Crunch Style Cereal 12 oz,Great Value,cereal,pantry,12.0,weight,unknown,True,0.92,False,"[""same_product_type""]",[],LOW,0.4096,0.5,1.0,1.0,0.0,0.7,1.0,0.0,0.92,0.4,0.5764,0.701,"[""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004828,wf_0032,whole_foods,Quaker Old Fashioned Oats 42 oz,Quaker,cereal,pantry,42.0,weight,unknown,False,0.92,False,wm_0161,walmart,"Great Value Steel Cut Oats, 24 oz",Great Value,cereal,pantry,24.0,weight,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""oats""]",LOW,0.5,0.5,1.0,1.0,0.0,0.7,1.0,0.0,0.92,0.45,0.5925,0.715,"[""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004829,wf_0033,whole_foods,Jif Creamy Peanut Butter 16 oz,Jif,peanut_butter,pantry,16.0,weight,unknown,False,0.92,False,wm_0009,walmart,"Great Value Creamy Peanut Butter, 16 oz",Great Value,peanut_butter,pantry,16.0,weight,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""butter"", ""creamy"", ""peanut""]",HIGH,0.7826,0.5,1.0,1.0,1.0,0.7,1.0,0.0,0.92,1.0,0.8624,0.9483,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type peanut_butter and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004830,wf_0033,whole_foods,Jif Creamy Peanut Butter 16 oz,Jif,peanut_butter,pantry,16.0,weight,unknown,False,0.92,False,wm_0052,walmart,"Skippy Creamy Peanut Butter, 16.3 oz",Skippy,peanut_butter,pantry,16.3,weight,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""butter"", ""creamy"", ""peanut""]",HIGH,0.8485,0.5,1.0,1.0,1.0,0.7,1.0,0.0,0.92,1.0,0.8723,0.9548,"[""brand_conflict_for_exact""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type peanut_butter and similar quantity, but brands differ, so they are comparable but not exact equivalents."
