candidate_pair_id,product_id_a,retailer_a,raw_name_a,canonical_brand_a,product_type_a,category_family_a,total_quantity_a,quantity_type_a,package_type_a,is_private_label_a,overall_confidence_a,needs_review_a,product_id_b,retailer_b,raw_name_b,canonical_brand_b,product_type_b,category_family_b,total_quantity_b,quantity_type_b,package_type_b,is_private_label_b,overall_confidence_b,needs_review_b,blocking_reasons_json,shared_tokens_json,shared_token_count,same_product_type,same_category_family,same_brand,both_private_label,same_quantity_type,quantity_ratio,quantity_compatible,candidate_priority
cand_003786,tg_0112,target,Good & Gather Baking Powder - 8 oz,Good & Gather,unknown,pantry,8.0,weight,unknown,True,0.745,True,wf_0079,whole_foods,365 Baking Powder 8 oz,365,unknown,pantry,8.0,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""baking"", ""powder""]",2,False,True,False,True,True,1.0,True,MEDIUM
cand_003787,tg_0112,target,Good & Gather Baking Powder - 8 oz,Good & Gather,unknown,pantry,8.0,weight,unknown,True,0.745,True,wf_0086,whole_foods,365 Garlic Powder 3 oz,365,unknown,pantry,3.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""powder""]",1,False,True,False,True,True,0.375,False,LOW
cand_003788,tg_0112,target,Good & Gather Baking Powder - 8 oz,Good & Gather,unknown,pantry,8.0,weight,unknown,True,0.745,True,wf_0185,whole_foods,365 Baking Soda 8 oz,365,unknown,pantry,8.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""baking""]",1,False,True,False,True,True,1.0,True,LOW
cand_003789,tg_0112,target,Good & Gather Baking Powder - 8 oz,Good & Gather,unknown,pantry,8.0,weight,unknown,True,0.745,True,wf_0186,whole_foods,365 Baking Powder 10 oz,365,unknown,pantry,10.0,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""baking"", ""powder""]",2,False,True,False,True,True,0.8,True,MEDIUM
cand_003790,tg_0112,target,Good & Gather Baking Powder - 8 oz,Good & Gather,unknown,pantry,8.0,weight,unknown,True,0.745,True,wf_0193,whole_foods,Prime member deal 365 Garlic Powder 5 oz,365,unknown,pantry,5.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""powder""]",1,False,True,False,True,True,0.625,False,LOW
cand_003791,tg_0112,target,Good & Gather Baking Powder - 8 oz,Good & Gather,unknown,pantry,8.0,weight,unknown,True,0.745,True,wm_0098,walmart,Great Value Garlic Powder 3.4 oz,Great Value,unknown,pantry,3.4,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""powder""]",1,False,True,False,True,True,0.425,False,LOW
cand_003792,tg_0112,target,Good & Gather Baking Powder - 8 oz,Good & Gather,unknown,pantry,8.0,weight,unknown,True,0.745,True,wm_0110,walmart,"Great Value Baking Soda, 16 oz",Great Value,unknown,pantry,16.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""baking""]",1,False,True,False,True,True,0.5,False,LOW
cand_003793,tg_0112,target,Good & Gather Baking Powder - 8 oz,Good & Gather,unknown,pantry,8.0,weight,unknown,True,0.745,True,wm_0111,walmart,"Great Value Baking Powder, 8 oz",Great Value,unknown,pantry,8.0,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""baking"", ""powder""]",2,False,True,False,True,True,1.0,True,MEDIUM
cand_003794,tg_0112,target,Good & Gather Baking Powder - 8 oz,Good & Gather,unknown,pantry,8.0,weight,unknown,True,0.745,True,wm_0118,walmart,"Great Value Garlic Powder, 3 oz",Great Value,unknown,pantry,3.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""powder""]",1,False,True,False,True,True,0.375,False,LOW
cand_003795,tg_0113,target,Market Pantry Active Dry Yeast - 0.75 oz 3 ct,Market Pantry,unknown,pantry,0.75,weight,unknown,True,0.745,True,wf_0080,whole_foods,365 Active Dry Yeast 0.75 oz 3 ct,365,unknown,pantry,0.75,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""active"", ""dry"", ""yeast""]",3,False,True,False,True,True,1.0,True,MEDIUM
cand_003796,tg_0113,target,Market Pantry Active Dry Yeast - 0.75 oz 3 ct,Market Pantry,unknown,pantry,0.75,weight,unknown,True,0.745,True,wf_0187,whole_foods,365 Active Dry Yeast 4 oz,365,unknown,pantry,4.0,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""active"", ""dry"", ""yeast""]",3,False,True,False,True,True,0.1875,False,MEDIUM
cand_003797,tg_0113,target,Market Pantry Active Dry Yeast - 0.75 oz 3 ct,Market Pantry,unknown,pantry,0.75,weight,unknown,True,0.745,True,wm_0112,walmart,"Great Value Active Dry Yeast, 0.75 oz 3 ct",Great Value,unknown,pantry,0.75,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""active"", ""dry"", ""yeast""]",3,False,True,False,True,True,1.0,True,MEDIUM
cand_003798,tg_0114,target,Market Pantry Vanilla Extract - 2 fl oz,Market Pantry,unknown,pantry,2.0,volume,unknown,True,0.745,True,wf_0081,whole_foods,365 Vanilla Extract 2 fl oz,365,unknown,pantry,2.0,volume,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""extract"", ""vanilla""]",2,False,True,False,True,True,1.0,True,MEDIUM
cand_003799,tg_0114,target,Market Pantry Vanilla Extract - 2 fl oz,Market Pantry,unknown,pantry,2.0,volume,unknown,True,0.745,True,wf_0149,whole_foods,365 Vanilla Almond Granola 12 oz,365,unknown,pantry,12.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""vanilla""]",1,False,True,False,True,False,0.1667,False,LOW
cand_003800,tg_0114,target,Market Pantry Vanilla Extract - 2 fl oz,Market Pantry,unknown,pantry,2.0,volume,unknown,True,0.745,True,wf_0188,whole_foods,365 Vanilla Extract 4 fl oz,365,unknown,pantry,4.0,volume,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""extract"", ""vanilla""]",2,False,True,False,True,True,0.5,False,MEDIUM
cand_003801,tg_0114,target,Market Pantry Vanilla Extract - 2 fl oz,Market Pantry,unknown,pantry,2.0,volume,unknown,True,0.745,True,wm_0113,walmart,"Great Value Vanilla Extract, 2 fl oz",Great Value,unknown,pantry,2.0,volume,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""extract"", ""vanilla""]",2,False,True,False,True,True,1.0,True,MEDIUM
cand_003802,tg_0114,target,Market Pantry Vanilla Extract - 2 fl oz,Market Pantry,unknown,pantry,2.0,volume,unknown,True,0.745,True,wm_0181,walmart,"Great Value Vanilla Almond Granola, 12 oz",Great Value,unknown,pantry,12.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""vanilla""]",1,False,True,False,True,False,0.1667,False,LOW
cand_003803,tg_0115,target,Market Pantry Ground Cinnamon - 2 oz,Market Pantry,unknown,pantry,2.0,weight,unknown,True,0.745,True,wf_0063,whole_foods,365 Organic Black Pepper Ground 2.5 oz,365,unknown,pantry,2.5,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""ground""]",1,False,True,False,True,True,0.8,True,LOW
cand_003804,tg_0115,target,Market Pantry Ground Cinnamon - 2 oz,Market Pantry,unknown,pantry,2.0,weight,unknown,True,0.745,True,wf_0082,whole_foods,365 Ground Cinnamon 2 oz,365,unknown,pantry,2.0,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""cinnamon"", ""ground""]",2,False,True,False,True,True,1.0,True,MEDIUM
cand_003805,tg_0115,target,Market Pantry Ground Cinnamon - 2 oz,Market Pantry,unknown,pantry,2.0,weight,unknown,True,0.745,True,wf_0084,whole_foods,365 Ground Cumin 2 oz,365,unknown,pantry,2.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""ground""]",1,False,True,False,True,True,1.0,True,LOW
cand_003806,tg_0115,target,Market Pantry Ground Cinnamon - 2 oz,Market Pantry,unknown,pantry,2.0,weight,unknown,True,0.745,True,wf_0087,whole_foods,365 Black Pepper Ground 3 oz,365,unknown,pantry,3.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""ground""]",1,False,True,False,True,True,0.6667,False,LOW
cand_003807,tg_0115,target,Market Pantry Ground Cinnamon - 2 oz,Market Pantry,unknown,pantry,2.0,weight,unknown,True,0.745,True,wf_0189,whole_foods,365 Ground Cinnamon 3 oz,365,unknown,pantry,3.0,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""cinnamon"", ""ground""]",2,False,True,False,True,True,0.6667,False,MEDIUM
cand_003808,tg_0115,target,Market Pantry Ground Cinnamon - 2 oz,Market Pantry,unknown,pantry,2.0,weight,unknown,True,0.745,True,wf_0191,whole_foods,365 Ground Cumin 3 oz,365,unknown,pantry,3.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""ground""]",1,False,True,False,True,True,0.6667,False,LOW
cand_003809,tg_0115,target,Market Pantry Ground Cinnamon - 2 oz,Market Pantry,unknown,pantry,2.0,weight,unknown,True,0.745,True,wf_0194,whole_foods,365 Black Pepper Ground 4 oz,365,unknown,pantry,4.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""ground""]",1,False,True,False,True,True,0.5,False,LOW
cand_003810,tg_0115,target,Market Pantry Ground Cinnamon - 2 oz,Market Pantry,unknown,pantry,2.0,weight,unknown,True,0.745,True,wm_0080,walmart,Great Value Cinnamon Toast Crunch Style Cereal 12 oz,Great Value,cereal,pantry,12.0,weight,unknown,True,0.92,False,"[""same_category_shared_token""]","[""cinnamon""]",1,False,True,False,True,True,0.1667,False,LOW
cand_003811,tg_0115,target,Market Pantry Ground Cinnamon - 2 oz,Market Pantry,unknown,pantry,2.0,weight,unknown,True,0.745,True,wm_0114,walmart,"Great Value Ground Cinnamon, 2 oz",Great Value,unknown,pantry,2.0,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""cinnamon"", ""ground""]",2,False,True,False,True,True,1.0,True,MEDIUM
cand_003812,tg_0115,target,Market Pantry Ground Cinnamon - 2 oz,Market Pantry,unknown,pantry,2.0,weight,unknown,True,0.745,True,wm_0116,walmart,"Great Value Ground Cumin, 2 oz",Great Value,unknown,pantry,2.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""ground""]",1,False,True,False,True,True,1.0,True,LOW
cand_003813,tg_0115,target,Market Pantry Ground Cinnamon - 2 oz,Market Pantry,unknown,pantry,2.0,weight,unknown,True,0.745,True,wm_0119,walmart,"Great Value Black Pepper Ground, 3 oz",Great Value,unknown,pantry,3.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""ground""]",1,False,True,False,True,True,0.6667,False,LOW
cand_003814,tg_0116,target,Good & Gather Paprika - 2 oz,Good & Gather,unknown,pantry,2.0,weight,unknown,True,0.745,True,wf_0083,whole_foods,365 Paprika 2 oz,365,unknown,pantry,2.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""paprika""]",1,False,True,False,True,True,1.0,True,LOW
cand_003815,tg_0116,target,Good & Gather Paprika - 2 oz,Good & Gather,unknown,pantry,2.0,weight,unknown,True,0.745,True,wf_0190,whole_foods,365 Paprika 3.5 oz,365,unknown,pantry,3.5,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""paprika""]",1,False,True,False,True,True,0.5714,False,LOW
cand_003816,tg_0116,target,Good & Gather Paprika - 2 oz,Good & Gather,unknown,pantry,2.0,weight,unknown,True,0.745,True,wm_0115,walmart,"Great Value Paprika, 2 oz",Great Value,unknown,pantry,2.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""paprika""]",1,False,True,False,True,True,1.0,True,LOW
cand_003817,tg_0117,target,Good & Gather Ground Cumin - 2 oz,Good & Gather,unknown,pantry,2.0,weight,unknown,True,0.745,True,wf_0063,whole_foods,365 Organic Black Pepper Ground 2.5 oz,365,unknown,pantry,2.5,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""ground""]",1,False,True,False,True,True,0.8,True,LOW
cand_003818,tg_0117,target,Good & Gather Ground Cumin - 2 oz,Good & Gather,unknown,pantry,2.0,weight,unknown,True,0.745,True,wf_0082,whole_foods,365 Ground Cinnamon 2 oz,365,unknown,pantry,2.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""ground""]",1,False,True,False,True,True,1.0,True,LOW
cand_003819,tg_0117,target,Good & Gather Ground Cumin - 2 oz,Good & Gather,unknown,pantry,2.0,weight,unknown,True,0.745,True,wf_0084,whole_foods,365 Ground Cumin 2 oz,365,unknown,pantry,2.0,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""cumin"", ""ground""]",2,False,True,False,True,True,1.0,True,MEDIUM
cand_003820,tg_0117,target,Good & Gather Ground Cumin - 2 oz,Good & Gather,unknown,pantry,2.0,weight,unknown,True,0.745,True,wf_0087,whole_foods,365 Black Pepper Ground 3 oz,365,unknown,pantry,3.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""ground""]",1,False,True,False,True,True,0.6667,False,LOW
cand_003821,tg_0117,target,Good & Gather Ground Cumin - 2 oz,Good & Gather,unknown,pantry,2.0,weight,unknown,True,0.745,True,wf_0189,whole_foods,365 Ground Cinnamon 3 oz,365,unknown,pantry,3.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""ground""]",1,False,True,False,True,True,0.6667,False,LOW
cand_003822,tg_0117,target,Good & Gather Ground Cumin - 2 oz,Good & Gather,unknown,pantry,2.0,weight,unknown,True,0.745,True,wf_0191,whole_foods,365 Ground Cumin 3 oz,365,unknown,pantry,3.0,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""cumin"", ""ground""]",2,False,True,False,True,True,0.6667,False,MEDIUM
cand_003823,tg_0117,target,Good & Gather Ground Cumin - 2 oz,Good & Gather,unknown,pantry,2.0,weight,unknown,True,0.745,True,wf_0194,whole_foods,365 Black Pepper Ground 4 oz,365,unknown,pantry,4.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""ground""]",1,False,True,False,True,True,0.5,False,LOW
cand_003824,tg_0117,target,Good & Gather Ground Cumin - 2 oz,Good & Gather,unknown,pantry,2.0,weight,unknown,True,0.745,True,wm_0114,walmart,"Great Value Ground Cinnamon, 2 oz",Great Value,unknown,pantry,2.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""ground""]",1,False,True,False,True,True,1.0,True,LOW
cand_003825,tg_0117,target,Good & Gather Ground Cumin - 2 oz,Good & Gather,unknown,pantry,2.0,weight,unknown,True,0.745,True,wm_0116,walmart,"Great Value Ground Cumin, 2 oz",Great Value,unknown,pantry,2.0,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""cumin"", ""ground""]",2,False,True,False,True,True,1.0,True,MEDIUM
cand_003826,tg_0117,target,Good & Gather Ground Cumin - 2 oz,Good & Gather,unknown,pantry,2.0,weight,unknown,True,0.745,True,wm_0119,walmart,"Great Value Black Pepper Ground, 3 oz",Great Value,unknown,pantry,3.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""ground""]",1,False,True,False,True,True,0.6667,False,LOW
cand_003827,tg_0118,target,Market Pantry Italian Seasoning - 0.75 oz,Market Pantry,unknown,pantry,0.75,weight,unknown,True,0.745,True,wf_0085,whole_foods,365 Italian Seasoning 0.75 oz,365,unknown,pantry,0.75,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""italian"", ""seasoning""]",2,False,True,False,True,True,1.0,True,MEDIUM
cand_003828,tg_0118,target,Market Pantry Italian Seasoning - 0.75 oz,Market Pantry,unknown,pantry,0.75,weight,unknown,True,0.745,True,wf_0192,whole_foods,365 Italian Seasoning 1.5 oz,365,unknown,pantry,1.5,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""italian"", ""seasoning""]",2,False,True,False,True,True,0.5,False,MEDIUM
cand_003829,tg_0118,target,Market Pantry Italian Seasoning - 0.75 oz,Market Pantry,unknown,pantry,0.75,weight,unknown,True,0.745,True,wm_0117,walmart,"Great Value Italian Seasoning, 0.75 oz",Great Value,unknown,pantry,0.75,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""italian"", ""seasoning""]",2,False,True,False,True,True,1.0,True,MEDIUM
cand_003830,tg_0119,target,Good & Gather Garlic Powder - 3 oz,Good & Gather,unknown,pantry,3.0,weight,unknown,True,0.745,True,wf_0079,whole_foods,365 Baking Powder 8 oz,365,unknown,pantry,8.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""powder""]",1,False,True,False,True,True,0.375,False,LOW
cand_003831,tg_0119,target,Good & Gather Garlic Powder - 3 oz,Good & Gather,unknown,pantry,3.0,weight,unknown,True,0.745,True,wf_0086,whole_foods,365 Garlic Powder 3 oz,365,unknown,pantry,3.0,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""garlic"", ""powder""]",2,False,True,False,True,True,1.0,True,MEDIUM
cand_003832,tg_0119,target,Good & Gather Garlic Powder - 3 oz,Good & Gather,unknown,pantry,3.0,weight,unknown,True,0.745,True,wf_0186,whole_foods,365 Baking Powder 10 oz,365,unknown,pantry,10.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""powder""]",1,False,True,False,True,True,0.3,False,LOW
cand_003833,tg_0119,target,Good & Gather Garlic Powder - 3 oz,Good & Gather,unknown,pantry,3.0,weight,unknown,True,0.745,True,wf_0193,whole_foods,Prime member deal 365 Garlic Powder 5 oz,365,unknown,pantry,5.0,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""garlic"", ""powder""]",2,False,True,False,True,True,0.6,False,MEDIUM
cand_003834,tg_0119,target,Good & Gather Garlic Powder - 3 oz,Good & Gather,unknown,pantry,3.0,weight,unknown,True,0.745,True,wm_0098,walmart,Great Value Garlic Powder 3.4 oz,Great Value,unknown,pantry,3.4,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""garlic"", ""powder""]",2,False,True,False,True,True,0.8824,True,MEDIUM
cand_003835,tg_0119,target,Good & Gather Garlic Powder - 3 oz,Good & Gather,unknown,pantry,3.0,weight,unknown,True,0.745,True,wm_0111,walmart,"Great Value Baking Powder, 8 oz",Great Value,unknown,pantry,8.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""powder""]",1,False,True,False,True,True,0.375,False,LOW
cand_003836,tg_0119,target,Good & Gather Garlic Powder - 3 oz,Good & Gather,unknown,pantry,3.0,weight,unknown,True,0.745,True,wm_0118,walmart,"Great Value Garlic Powder, 3 oz",Great Value,unknown,pantry,3.0,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""garlic"", ""powder""]",2,False,True,False,True,True,1.0,True,MEDIUM
cand_003837,tg_0120,target,Market Pantry Black Pepper Ground - 3 oz,Market Pantry,unknown,pantry,3.0,weight,unknown,True,0.745,True,wf_0016,whole_foods,365 Organic Black Beans 15 oz Can,365,canned_beans,pantry,15.0,weight,can,True,1.0,False,"[""same_category_shared_token""]","[""black""]",1,False,True,False,True,True,0.2,False,LOW
cand_003838,tg_0120,target,Market Pantry Black Pepper Ground - 3 oz,Market Pantry,unknown,pantry,3.0,weight,unknown,True,0.745,True,wf_0063,whole_foods,365 Organic Black Pepper Ground 2.5 oz,365,unknown,pantry,2.5,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""black"", ""ground"", ""pepper""]",3,False,True,False,True,True,0.8333,True,MEDIUM
cand_003839,tg_0120,target,Market Pantry Black Pepper Ground - 3 oz,Market Pantry,unknown,pantry,3.0,weight,unknown,True,0.745,True,wf_0082,whole_foods,365 Ground Cinnamon 2 oz,365,unknown,pantry,2.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""ground""]",1,False,True,False,True,True,0.6667,False,LOW
cand_003840,tg_0120,target,Market Pantry Black Pepper Ground - 3 oz,Market Pantry,unknown,pantry,3.0,weight,unknown,True,0.745,True,wf_0084,whole_foods,365 Ground Cumin 2 oz,365,unknown,pantry,2.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""ground""]",1,False,True,False,True,True,0.6667,False,LOW
cand_003841,tg_0120,target,Market Pantry Black Pepper Ground - 3 oz,Market Pantry,unknown,pantry,3.0,weight,unknown,True,0.745,True,wf_0087,whole_foods,365 Black Pepper Ground 3 oz,365,unknown,pantry,3.0,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""black"", ""ground"", ""pepper""]",3,False,True,False,True,True,1.0,True,MEDIUM
cand_003842,tg_0120,target,Market Pantry Black Pepper Ground - 3 oz,Market Pantry,unknown,pantry,3.0,weight,unknown,True,0.745,True,wf_0189,whole_foods,365 Ground Cinnamon 3 oz,365,unknown,pantry,3.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""ground""]",1,False,True,False,True,True,1.0,True,LOW
cand_003843,tg_0120,target,Market Pantry Black Pepper Ground - 3 oz,Market Pantry,unknown,pantry,3.0,weight,unknown,True,0.745,True,wf_0191,whole_foods,365 Ground Cumin 3 oz,365,unknown,pantry,3.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""ground""]",1,False,True,False,True,True,1.0,True,LOW
cand_003844,tg_0120,target,Market Pantry Black Pepper Ground - 3 oz,Market Pantry,unknown,pantry,3.0,weight,unknown,True,0.745,True,wf_0194,whole_foods,365 Black Pepper Ground 4 oz,365,unknown,pantry,4.0,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""black"", ""ground"", ""pepper""]",3,False,True,False,True,True,0.75,False,MEDIUM
cand_003845,tg_0120,target,Market Pantry Black Pepper Ground - 3 oz,Market Pantry,unknown,pantry,3.0,weight,unknown,True,0.745,True,wm_0017,walmart,"Great Value Black Beans, 15 oz",Great Value,canned_beans,pantry,15.0,weight,unknown,True,0.92,False,"[""same_category_shared_token""]","[""black""]",1,False,True,False,True,True,0.2,False,LOW
cand_003846,tg_0120,target,Market Pantry Black Pepper Ground - 3 oz,Market Pantry,unknown,pantry,3.0,weight,unknown,True,0.745,True,wm_0114,walmart,"Great Value Ground Cinnamon, 2 oz",Great Value,unknown,pantry,2.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""ground""]",1,False,True,False,True,True,0.6667,False,LOW
cand_003847,tg_0120,target,Market Pantry Black Pepper Ground - 3 oz,Market Pantry,unknown,pantry,3.0,weight,unknown,True,0.745,True,wm_0116,walmart,"Great Value Ground Cumin, 2 oz",Great Value,unknown,pantry,2.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""ground""]",1,False,True,False,True,True,0.6667,False,LOW
cand_003848,tg_0120,target,Market Pantry Black Pepper Ground - 3 oz,Market Pantry,unknown,pantry,3.0,weight,unknown,True,0.745,True,wm_0119,walmart,"Great Value Black Pepper Ground, 3 oz",Great Value,unknown,pantry,3.0,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""black"", ""ground"", ""pepper""]",3,False,True,False,True,True,1.0,True,MEDIUM
cand_003849,tg_0121,target,Market Pantry Iodized Salt - 26 oz,Market Pantry,unknown,pantry,26.0,weight,unknown,True,0.745,True,wf_0088,whole_foods,365 Iodized Salt 26 oz,365,unknown,pantry,26.0,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""iodized"", ""salt""]",2,False,True,False,True,True,1.0,True,MEDIUM
cand_003850,tg_0121,target,Market Pantry Iodized Salt - 26 oz,Market Pantry,unknown,pantry,26.0,weight,unknown,True,0.745,True,wf_0089,whole_foods,365 Sea Salt 17.6 oz,365,unknown,pantry,17.6,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""salt""]",1,False,True,False,True,True,0.6769,False,LOW
cand_003851,tg_0121,target,Market Pantry Iodized Salt - 26 oz,Market Pantry,unknown,pantry,26.0,weight,unknown,True,0.745,True,wf_0195,whole_foods,365 Iodized Salt 26 oz,365,unknown,pantry,26.0,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""iodized"", ""salt""]",2,False,True,False,True,True,1.0,True,MEDIUM
cand_003852,tg_0121,target,Market Pantry Iodized Salt - 26 oz,Market Pantry,unknown,pantry,26.0,weight,unknown,True,0.745,True,wf_0196,whole_foods,365 Sea Salt 17.6 oz,365,unknown,pantry,17.6,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""salt""]",1,False,True,False,True,True,0.6769,False,LOW
cand_003853,tg_0121,target,Market Pantry Iodized Salt - 26 oz,Market Pantry,unknown,pantry,26.0,weight,unknown,True,0.745,True,wm_0120,walmart,"Great Value Iodized Salt, 26 oz",Great Value,unknown,pantry,26.0,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""iodized"", ""salt""]",2,False,True,False,True,True,1.0,True,MEDIUM
cand_003854,tg_0121,target,Market Pantry Iodized Salt - 26 oz,Market Pantry,unknown,pantry,26.0,weight,unknown,True,0.745,True,wm_0121,walmart,"Great Value Sea Salt, 17.6 oz",Great Value,unknown,pantry,17.6,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""salt""]",1,False,True,False,True,True,0.6769,False,LOW
cand_003855,tg_0122,target,BOGO 50% off Good & Gather Sea Salt - 17.6 oz,Good & Gather,unknown,pantry,17.6,weight,unknown,True,0.745,True,wf_0088,whole_foods,365 Iodized Salt 26 oz,365,unknown,pantry,26.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""salt""]",1,False,True,False,True,True,0.6769,False,LOW
cand_003856,tg_0122,target,BOGO 50% off Good & Gather Sea Salt - 17.6 oz,Good & Gather,unknown,pantry,17.6,weight,unknown,True,0.745,True,wf_0089,whole_foods,365 Sea Salt 17.6 oz,365,unknown,pantry,17.6,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""salt"", ""sea""]",2,False,True,False,True,True,1.0,True,MEDIUM
cand_003857,tg_0122,target,BOGO 50% off Good & Gather Sea Salt - 17.6 oz,Good & Gather,unknown,pantry,17.6,weight,unknown,True,0.745,True,wf_0195,whole_foods,365 Iodized Salt 26 oz,365,unknown,pantry,26.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""salt""]",1,False,True,False,True,True,0.6769,False,LOW
cand_003858,tg_0122,target,BOGO 50% off Good & Gather Sea Salt - 17.6 oz,Good & Gather,unknown,pantry,17.6,weight,unknown,True,0.745,True,wf_0196,whole_foods,365 Sea Salt 17.6 oz,365,unknown,pantry,17.6,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""salt"", ""sea""]",2,False,True,False,True,True,1.0,True,MEDIUM
cand_003859,tg_0122,target,BOGO 50% off Good & Gather Sea Salt - 17.6 oz,Good & Gather,unknown,pantry,17.6,weight,unknown,True,0.745,True,wm_0120,walmart,"Great Value Iodized Salt, 26 oz",Great Value,unknown,pantry,26.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""salt""]",1,False,True,False,True,True,0.6769,False,LOW
